,ProjectID,ProjectNam,ProjectMet,Status,Status_Rea,RiverBasin,CU,HUC,County,Ecoregion,GIS_Acres,Shape_STAr,Shape_STLe,BUFF_DIST,ORIG_FID,FREQUENCY,COUNT_ProjectID
407,92701,South Fork Big Pine Creek(Charles/McGinnis),Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105100040,Madison,Northern Mountains,1.09704686,47787.3612476,2359.50014926,1.0,408,,
408,347,South Fork Hopper,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040020,McDowell,Northern Mountains,33.45450896,1457278.41024,12166.2113026,1.0,409,,
409,348,South Muddy Creek,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040020,McDowell,Northern Mountains,29.25259668,1274104.31179,23405.2897713,1.0,410,1.0,1.0
410,349,Sparta Bog,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001030020,Alleghany,Northern Mountains,310.64586244,13531648.2464,29181.0838455,1.0,411,16.0,16.0
411,351,Speight Branch,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201110010,Wake,Central Piedmont,28.28992569,1232309.16293,5558.66291618,1.0,412,7.0,7.0
412,354,Spring Valley Park,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020050,Guilford,Central Piedmont,3.39379942,147833.902881,3466.14939173,1.0,413,,
413,95015,St Clair Creek Restoration Project,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020104,03020104040040,Beaufort,Northern Outer Coastal Plain,17.43324133,759391.9922139999,7883.93418783,1.0,414,1.0,1.0
414,357,Stallings (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020204,03020204010050,Jones,Southern Outer Coastal Plain,145.40417455,6333626.2546,15375.5672245,1.0,415,4.0,4.0
415,95838,Stanley's II,Full Delivery,Inactive,Long Term Mangement,Chowan,03010204,03010204180040,Northampton,Northern Inner Coastal Plain,8.82958279,384616.626156,5612.06458568,1.0,416,3.0,3.0
416,95356,Stanleys Slough Stream and Wetland Site,Full Delivery,Inactive,Long Term Mangement,Chowan,03010204,03010204180040,Northampton,Northern Inner Coastal Plain,18.08498471,787781.9339039999,10363.2479327,1.0,417,3.0,3.0
417,360,Starmount Forest CC,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020040,Guilford,Central Piedmont,7.79750449,339659.295614,14788.1314067,1.0,418,,
418,92145,Stevens Tract-Eno River,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201030050,Durham,Central Piedmont,70.54970703,3073318.95248,8056.89219611,1.0,419,,
419,363,Stillhouse Creek (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201030020,Orange,Central Piedmont,2.08916382,91003.9762063,2753.02207898,1.0,420,14.0,14.0
420,364,Stone Mountain,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101060030,Wilkes,Northern Mountains,49.94382789,2175553.14304,17084.8741002,1.0,421,,
421,365,Stonebridge,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030003,03030003060020,Moore,Southern Piedmont,16.25338737,707997.553773,9614.92983648,1.0,422,,
422,92556,Stricker Branch,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105020040,Cabarrus,Southern Piedmont,7.68347218,334692.048353,6488.19859211,1.0,423,1.0,1.0
423,366,Sturgeon City (Phase I),Design-Bid-Build,Inactive,Long Term Mangement,White Oak,03030001,03030001010050,Onslow,Southern Outer Coastal Plain,2.75117678,119831.709369,2631.84805261,1.0,424,9.0,9.0
424,367,Sturgeon City (Phase II),Design-Bid-Build,Inactive,Long Term Mangement,White Oak,03030001,03030001010050,Onslow,Southern Outer Coastal Plain,3.25741534,141954.560566,4607.56000238,1.0,425,9.0,9.0
425,368,Suck Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003050020,Moore,Southern Piedmont,9.22577637,401874.818583,5454.70982495,1.0,426,1.0,1.0
426,94646,Summit Seep Wetland Mitigation,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040103,03040103020010,Davidson,Central Piedmont,6.43527704,280320.667884,2715.22991264,1.0,427,1.0,1.0
427,370,Suther,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105020050,Cabarrus,Southern Piedmont,67.47071004,2939024.12915,22744.3149282,1.0,428,,
428,92249,Swift Creek Watershed Wetlands,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201110020,Wake,Central Piedmont,41.68855879,1815953.6211,7324.22217634,1.0,429,10.0,10.0
429,92027,Swift/Sandy Creek A&P Timber,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,18.34064068,798918.3079249999,5739.55294258,1.0,430,31.0,31.0
430,92051,Swift/Sandy Creek Faulkner,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,20.18870079,879419.806374,5148.75756396,1.0,431,21.0,21.0
431,92054,Swift/Sandy Creek Young,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,71.4705645,3113257.78955,14501.3297565,1.0,432,30.0,30.0
432,92032,Tar River Averett,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,11.36028244,494853.903017,3944.04734694,1.0,433,17.0,17.0
433,92033,Tar River B Harris,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010050,Granville,Central Piedmont,38.82801433,1691348.30423,11189.9896783,1.0,434,34.0,34.0
434,92066,Tar River Betty Crews,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,31.5855423,1375866.22273,10530.6302952,1.0,435,80.0,80.0
435,92069,Tar River Dean,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010050,Granville,Central Piedmont,63.51073298,2766527.52867,10965.9879232,1.0,436,17.0,17.0
436,97071,Tar River Headwaters Wetland Restoration Site,Full Delivery,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010010,Person,Central Piedmont,9.89724178,431123.851731,3749.02643022,1.0,437,2.0,2.0
437,92034,Tar River Hodges,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101040010,Franklin,Central Piedmont,41.70328379,1816595.04167,8014.08994437,1.0,438,48.0,48.0
438,92071,Tar River Oakley,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010050,Granville,Central Piedmont,13.42605321,584838.877756,4082.09732941,1.0,439,29.0,29.0
439,92072,Tar River Pitts,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101020010,Granville,Central Piedmont,28.10597288,1224296.17854,7366.56352099,1.0,440,38.0,38.0
440,92080,Tar River Pories,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020103,03020103040010,Pitt,Northern Inner Coastal Plain,37.46424555,1631942.53638,11587.459423,1.0,441,1.0,1.0
441,92073,Tar River Roy Crews,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,10.06713298,438524.312467,3372.05272783,1.0,442,71.0,71.0
442,92075,Tar River Sherman,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010010,Granville,Central Piedmont,15.96589148,695474.233008,4464.01525744,1.0,443,4.0,4.0
443,92076,Tar River Sherman 2,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010010,Granville,Central Piedmont,28.05914798,1222256.48586,9207.319950870002,1.0,444,12.0,12.0
444,92077,Tar River Smitherman,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101010060,Granville,Central Piedmont,20.26467821,882729.38301,4829.9996906,1.0,445,17.0,17.0
445,92211,Tarlton Swamp,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030004,03030004100050,Cumberland,Southern Inner Coastal Plain,17.75506816,773410.769201,8010.48806317,1.0,446,1.0,1.0
446,372,Tate Farm,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001010050,Ashe,Northern Mountains,61.42089621,2675483.53681,51143.5987434,1.0,447,62.0,62.0
447,134,Terrible Creek Buffer (Fish Property) (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201120010,Wake,Central Piedmont,48.46194689,2111002.40645,13623.028145,1.0,448,,
448,94801,PRMUSACE - The Cliffs at Walnut Cove,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105010010,Buncombe,Southern Mountains,19.42950643,846349.300176,26161.1566101,1.0,449,,
449,96074,Thomas Creek,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030004,03030004020010,Wake,Central Piedmont,22.73728417,990436.098544,15027.3189534,1.0,450,4.0,4.0
450,92524,Thompson's Fork and Tributary,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,12.19541582,531254.619137,9943.48916101,1.0,451,1.0,1.0
451,92664,Three Mile Creek,Full Delivery,Inactive,Long Term Mangement,French Broad,06010108,06010108010020,Avery,Northern Mountains,26.66253077,1161419.84042,21630.6777056,1.0,452,1.0,1.0
452,379,Tick Creek (Condoret Tract),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070020,Chatham,Central Piedmont,29.36420339,1279069.92138,10860.988528,1.0,453,,
453,92557,Timberlake (Great Dismal Swamp),Full Delivery,Inactive,Credit Purchase Complete,Pasquotank,03010205,03010205180010,Tyrrell,Northern Outer Coastal Plain,11.38697876,496016.794831,10185.6095563,1.0,454,3.0,3.0
454,95026,Town Creek Restoration Project,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105060040,Stanly,Southern Piedmont,11.97140856,521474.557055,7879.97467236,1.0,455,1.0,1.0
455,95022,Tributaries of Wicker Branch Stream Enhancement,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105081010,Union,Southern Piedmont,15.48846561,674677.562156,10408.2972406,1.0,456,1.0,1.0
456,92528,Tributary to Reedy Fork Creek,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002020070,Guilford,Central Piedmont,19.64745018,855842.929937,12789.0237323,1.0,457,1.0,1.0
457,388,Trout Cove Branch,Design-Bid-Build,Inactive,Long Term Mangement,Hiwassee,06020002,06020002090010,Clay,Southern Mountains,8.48344506,369538.866841,8357.66560164,1.0,458,1.0,1.0
458,390,Tulula,Design-Bid-Build,Inactive,Long Term Mangement,Little Tennessee,06010204,06010204010010,Graham,Southern Mountains,242.30015603,10554487.0222,22883.1214001,1.0,459,2.0,2.0
459,95363,Twin Bays,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030007,03030007090040,Duplin,Southern Inner Coastal Plain,11.721655,510595.291858,4067.94788219,1.0,460,1.0,1.0
460,94641,Underwood Mitigation site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Chatham,Central Piedmont,37.74929821,1644359.43008,19906.3354025,1.0,461,9.0,9.0
461,94645,Upper Silver Creek Stream and Wetland,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101050050,Burke,Northern Mountains,22.07115231,961435.260048,7609.87701895,1.0,462,1.0,1.0
462,92632,Upper South Hominy Creek,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010105,06010105060020,Buncombe,Southern Mountains,16.42264459,715370.398322,14304.2584763,1.0,463,1.0,1.0
463,395,Upper UT to Cane Creek (Picard),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,51.0538973,2223907.76635,13976.1600177,1.0,464,1.0,1.0
464,92347,UT Bear Creek (Weaver/McLeod property) (G),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070050,Chatham,Central Piedmont,31.9976633,1393811.21449,24824.3017657,1.0,465,1.0,1.0
465,92500,UT Clarke Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010040,Mecklenburg,Southern Piedmont,57.20866766,2492009.56344,7166.28972328,1.0,466,4.0,4.0
466,92682,UT Neuse (The Big Ditch),Design-Bid-Build,Active,Active,Neuse,03020201,03020201200040,Wayne,Northern Inner Coastal Plain,9.8587432,429446.853669,7982.29553326,1.0,467,7.0,7.0
467,92383,UT Rocky River - Harris Road Middle,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010010,Cabarrus,Southern Piedmont,20.22109143,880794.589285,9059.66278002,1.0,468,1.0,1.0
468,92837,UT to Altamahaw,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,3.75426265,163535.68119,2886.01029643,1.0,469,1.0,1.0
469,92598,UT to Back Creek,Design-Bid-Build,Active,Active,Cape Fear,03030002,03030002030070,Orange,Central Piedmont,15.22742092,663306.455361,7230.64930052,1.0,470,1.0,1.0
470,92596,UT to Bald Creek,Design-Bid-Build,Inactive,Long Term Mangement,French Broad,06010108,06010108080020,Yancey,Northern Mountains,12.73729075,554836.385262,11829.9693944,1.0,471,1.0,1.0
471,397,UT to Barnes Creek (HurleySite),Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Montgomery,Southern Piedmont,16.77555163,730743.029067,6214.99633819,1.0,472,1.0,1.0
472,92719,UT to Bear Creek (Phillips),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070050,Chatham,Central Piedmont,11.90751285,518691.25972,8578.890429979998,1.0,473,,
473,95729,UT to Cane Creek,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,19.95895862,869412.2376739999,12766.9460308,1.0,474,1.0,1.0
474,857,UT to Crab Creek,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001030020,Alleghany,Northern Mountains,47.75524051,2080218.27677,14993.8490545,1.0,475,1.0,1.0
475,434,UT to Crooked Creek/Speas Property (G),Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101060020,Franklin,Central Piedmont,35.76806423,1558047.14073,19198.1220936,1.0,476,1.0,1.0
476,95389,UT to Falls Lake (McDaniel Farm),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201050030,Durham,Central Piedmont,10.85604654,472889.387277,3206.78838925,1.0,477,1.0,1.0
477,93876,UT to Goose Creek (Coats),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,31.06124253,1353027.72446,12274.3798305,1.0,478,17.0,17.0
478,92471,UT to Hauser Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101160010,Davie,Central Piedmont,9.10691521,396697.22646,5366.66993804,1.0,479,1.0,1.0
479,92694,UT to Haw (Beckom),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,10.15203947,442222.839479,10073.4402615,1.0,480,1.0,1.0
480,92753,UT to Haw (Gwynn),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,13.11520172,571298.186728,8799.80167699,1.0,481,1.0,1.0
481,747,UT to Haw River,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002030010,Alamance,Central Piedmont,39.35884538,1714471.30462,24190.9608254,1.0,482,34.0,34.0
482,92345,UT to Jumping Run Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030004,03030004090010,Cumberland,Southern Inner Coastal Plain,225.30521199,9814297.61685,27411.0045557,1.0,483,,
483,92705,Ut to Laxon Creek (Carp site),Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001020020,Watauga,Northern Mountains,0.67449754,29381.113029,994.940161156,1.0,484,,
484,290,UT to Lilliput Creek (Hog Branch Ponds),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030005,03030005070010,Brunswick,Southern Outer Coastal Plain,516.74381111,22509467.6238,30241.7229906,1.0,485,,
485,314,UT to Little Coharie Creek (Roseboro Site),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030006,03030006080030,Sampson,Southern Inner Coastal Plain,5.28028133,230034.727146,5159.47798335,1.0,486,,
486,92766,UT to Martins Creek (Contreras),Design-Bid-Build,Inactive,Long Term Mangement,Hiwassee,06020002,06020002170010,Cherokee,Southern Mountains,15.62889191,680794.531772,11345.1099361,1.0,487,1.0,1.0
487,95719,UT to Millers Creek Site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030006,03030006110040,Duplin,Southern Inner Coastal Plain,15.94439498,694537.845373,6259.37444126,1.0,488,1.0,1.0
488,93873,UT to North Muddy Creek (Allen),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,34.28741179,1493559.65747,13084.9286169,1.0,489,1.0,1.0
489,93874,UT to North Muddy Creek (Haney),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101040010,McDowell,Northern Mountains,17.84210993,777202.308578,7333.23018852,1.0,490,24.0,24.0
490,92704,Ut to Peak Creek (Bare site),Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001010010,Ashe,Northern Mountains,3.0241517,131732.048135,4450.84091092,1.0,491,,
491,402,UT to Rocky River (Smith Tract),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070020,Chatham,Central Piedmont,9.09386932,396128.947401,5258.29976644,1.0,492,,
492,403,UT to Sandy Creek (Williams Tract),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003020010,Randolph,Central Piedmont,9.96127353,433913.074811,5807.18465125,1.0,493,,
493,435,UT to South Fork Creek (Hadley-Newlin),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,29.02400628,1264285.71348,11682.7098766,1.0,494,10.0,10.0
494,405,UT to South Fork Creek (Stephens),Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,22.47253269,978903.523939,12189.1938645,1.0,495,12.0,12.0
495,94068,UT To The Lumber River,Full Delivery,Inactive,Long Term Mangement,Lumber,03040203,03040203030010,Robeson,Southern Inner Coastal Plain,64.89670291,2827086.07855,32795.4244884,1.0,496,4.0,4.0
496,847,UT to Uwharrie,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050010,Randolph,Central Piedmont,32.82275624,1429759.26189,11607.41072,1.0,497,1.0,1.0
497,92684,UT West Branch Rocky River,Design-Bid-Build,Active,Active,Yadkin,03040105,03040105010010,Mecklenburg,Southern Piedmont,58.86274552,2564061.19497,8954.8956484,1.0,498,7.0,7.0
498,92108,Uwharrie River Bingham,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Montgomery,Southern Piedmont,564.90564169,24607289.7522,85879.7007693,1.0,499,7.0,7.0
499,92109,Uwharrie River Cochran,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050080,Montgomery,Southern Piedmont,15.35072962,668677.782326,4816.15226693,1.0,500,25.0,25.0
500,92110,Uwharrie River Whatley,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040103,03040103050020,Randolph,Central Piedmont,15.87818402,691653.696125,5783.58960781,1.0,501,12.0,12.0
501,407,Valleyfields Farm,Design-Bid-Build,Active,Active,Yadkin,03040103,03040103030030,Davidson,Central Piedmont,96.99584372,4225138.95246,37018.8199079,1.0,502,,
502,94015,Vicki's Thicket Riparian Buffer Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Neuse,03020202,03020202080010,Craven,Southern Outer Coastal Plain,31.44907479,1369921.69799,7330.57865829,1.0,503,1.0,1.0
503,96582,Vile Creek Mitigation Site,Full Delivery,Inactive,Long Term Mangement,New,05050001,05050001030020,Alleghany,Northern Mountains,25.02821101,1090228.87138,14194.9665627,1.0,504,1.0,1.0
504,409,Wake Forest C.C.,Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020201,03020201065020,Wake,Central Piedmont,10.36187473,450690.111997,7624.573474529999,1.0,505,1.0,1.0
505,92103,Wallace Deer Club Tract 3-5,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030007,03030007100040,Pender,Southern Outer Coastal Plain,205.18704263,8937947.57691,18914.8842955,1.0,506,,
506,410,Walnut Creek (Buffer) (G),Full Delivery,Inactive,Long Term Mangement,Neuse,03020202,03020202010040,Wayne,Northern Inner Coastal Plain,27.8912373,1214942.29695,11561.7436375,1.0,507,,
507,412,Warrior Creek,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040101,03040101010110,Wilkes,Northern Mountains,18.21382809,791769.7236089999,20333.7785786,1.0,508,4.0,4.0
508,413,Watts Property,Design-Bid-Build,Inactive,Long Term Mangement,Pasquotank,03010205,03010205060020,Perquimans,Northern Outer Coastal Plain,48.09188142,2095004.49173,6738.95740107,1.0,509,,
509,92786,Waxhaw Creek Wetland #2,Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050103,03050103030030,Union,Southern Piedmont,20.98716127,914200.744929,6327.76461508,1.0,510,4.0,4.0
510,414,Wells Creek,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,20.49660116,892831.94645,13719.662588,1.0,511,11.0,11.0
511,92688,Wells Creek #2,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,12.38424539,539468.401659,8505.01823402,1.0,512,11.0,11.0
512,92153,Wells Tract; Cape Fear River,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030007,03030007100010,Pender,Southern Outer Coastal Plain,100.74603454,4388723.1717,9907.65603997,1.0,513,,
513,417,White Oak Creek,Full Delivery,Inactive,Long Term Mangement,Neuse,03020201,03020201110040,Johnston,Northern Inner Coastal Plain,50.69713512,2208367.20587,7115.32049028,1.0,514,1.0,1.0
514,93861,White Pines Hearn,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030003,03030003070060,Lee,Southern Piedmont,122.83202361,5350562.94837,13456.500307,1.0,515,,
515,420,Whitelace Ck* (G),Design-Bid-Build,Inactive,Long Term Mangement,Neuse,03020202,03020202040020,Lenoir,Southern Inner Coastal Plain,35.81422808,1560067.77532,12328.3298925,1.0,516,1.0,1.0
516,92216,Whitley Site (G),Full Delivery,Inactive,Long Term Mangement,Neuse,03020201,03020201140010,Johnston,Northern Inner Coastal Plain,27.50005898,1197902.56924,8521.86021266,1.0,517,1.0,1.0
517,423,Wike Property (Lyle Creek),Design-Bid-Build,Inactive,Long Term Mangement,Catawba,03050101,03050101140010,Catawba,Central Piedmont,14.11090157,614670.872283,5274.91983062,1.0,518,1.0,1.0
518,92508,Wildcat Branch,Design-Bid-Build,Inactive,Long Term Mangement,Cape Fear,03030004,03030004070020,Lee,Southern Piedmont,40.37744075,1758841.31897,10520.2585962,1.0,519,1.0,1.0
519,92140,William O'Neal Tract-Swift Creek,Design-Bid-Build,Inactive,Long Term Mangement,Tar-Pamlico,03020101,03020101130040,Franklin,Central Piedmont,18.50297859,805989.7473819999,3969.70948968,1.0,520,12.0,12.0
520,92165,Wimberley Tract-Nat's Creek,Design-Bid-Build,Inactive,Long Term Mangement,Lumber,03040203,03040203010020,Moore,Southern Piedmont,33.82072885,1473230.94874,7017.71939449,1.0,521,12.0,12.0
521,92551,Wolf Pond,Full Delivery,Inactive,Long Term Mangement,Yadkin,03040105,03040105070010,Union,Southern Piedmont,13.15617803,573083.115191,8850.66032514,1.0,522,1.0,1.0
522,92606,WRC Bowlin-Peak Creek,Design-Bid-Build,Inactive,Long Term Mangement,New,05050001,05050001020050,Ashe,Northern Mountains,3.06624127,133565.469908,5209.84796148,1.0,523,,
523,432,Zack's Fork Ck RFP*,Full Delivery,Inactive,Long Term Mangement,Catawba,03050101,03050101080010,Caldwell,Northern Mountains,16.04698692,697907.458509,10602.5684207,1.0,524,4.0,4.0
524,95007,Wall Riparian Buffer Mitigation Site,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030003,03030003010070,Randolph,Central Piedmont,12.91658576,562646.4759,10381.5318287,1.0,525,1.0,1.0
525,95019,UT to Mill Swamp Restoration Project,Full Delivery,Inactive,Long Term Mangement,White Oak,03030001,03030001010020,Onslow,Southern Outer Coastal Plain,19.42175031,846011.443391,8827.08587161,1.0,526,1.0,1.0
526,97083,Lochill Farm Stream Mitigation Project,Full Delivery,Active,Active,Neuse,03020201,03020201030030,Orange,Central Piedmont,15.87708447,691605.799658,11013.548893,1.0,527,,
527,100003,Russell Gap,Full Delivery,Active,Active,Catawba,03050101,03050101120010,Alexander,Central Piedmont,35.97740548,1567175.78291,25363.7533739,1.0,528,1.0,1.0
528,25,Bear Creek,Full Delivery,Inactive,Credit Purchase Complete,Neuse,03020202,03020202030030,Lenoir,Southern Inner Coastal Plain,197.82869447,8617417.93131,24672.018945,1.0,529,,
529,97135,Lone Hickory Mitigation Site,Full Delivery,Active,Active,Yadkin,03040101,03040101130020,Yadkin,Central Piedmont,103.18365426,4494662.00104,20374.3979572,1.0,530,1.0,1.0
530,100024,Meadow Brook Site,Full Delivery,Active,Active,Yadkin,03040101,03040101130020,Yadkin,Central Piedmont,11.21252819,488415.774444,5438.54523066,1.0,531,1.0,1.0
531,168,Haw River Swamp II,Full Delivery,Inactive,Long Term Mangement,Cape Fear,03030002,03030002010020,Rockingham,Central Piedmont,20.75689164,904170.1999590001,4491.49814476,1.0,532,,
532,100005,Harrell Stream and Wetland Site,Full Delivery,Active,Active,Little Tennessee,06010203,06010203010060,Jackson,Southern Mountains,8.44810879,368012.854052,4899.22817989,1.0,533,1.0,1.0
533,97085,Stony Fork Restoration Site,Full Delivery,Active,Active,Neuse,03020201,03020201150010,Johnston,Northern Inner Coastal Plain,24.3893923,1062397.67882,12440.9622955,1.0,534,,
534,72,Cato,Design-Bid-Build,Inactive,Long Term Mangement,Yadkin,03040105,03040105010020,Mecklenburg,Southern Piedmont,5.76432825,251094.138576,3766.20975635,1.0,535,4.0,4.0
535,97136,Mill Dam Creek Restoration Project,Full Delivery,Active,Active,Yadkin,03040101,03040101110070,Yadkin,Central Piedmont,40.19883125,1751054.08481,27069.7434044,1.0,536,1.0,1.0
536,100004,Fletcher Stream and Wetland Site,Full Delivery,Active,Active,French Broad,06010105,06010105040010,Henderson,Southern Mountains,34.81112914,1516366.72001,21753.4020914,1.0,537,5.0,5.0
537,97086,Alliance Headwaters Stream Mitigation Site-Option A,Full Delivery,Active,Active,Neuse,03020201,03020201150020,Johnston,Northern Inner Coastal Plain,71.72108187,3124157.82971,14389.9606997,1.0,538,1.0,1.0
538,97131,Deep Meadow Mitigation Site,Full Delivery,Active,Active,Yadkin,03040105,03040105070060,Union,Southern Piedmont,22.70385471,988975.955092,8138.94592828,1.0,539,1.0,1.0
539,100015,Major Hill Stream & Wetland Mitigation Site,Full Delivery,Active,Active,Cape Fear,03030002,03030002050050,Alamance,Central Piedmont,16.65945347,725682.8902829998,10313.5669731,1.0,540,,
540,100017,Seniard Creek,Full Delivery,Active,Active,French Broad,06010105,06010105020020,Henderson,Southern Mountains,11.67918603,508743.30845,11660.9756695,1.0,541,1.0,1.0
541,856,Little Pine Creek II,Design-Bid-Build,Active,Active,New,05050001,05050001030030,Alleghany,Northern Mountains,14.61245211,636515.867811,6436.64011017,1.0,542,1.0,1.0
